country_code,country_name,year,indicator_code,value
LAC,Latin America & Caribbean (excluding high income),2005,GB.XPD.RSDV.GD.ZS,0.589992541830815
TLA,Latin America & the Caribbean (IDA & IBRD countries),2023,GB.XPD.RSDV.GD.ZS,0.682681546543488
TLA,Latin America & the Caribbean (IDA & IBRD countries),2022,GB.XPD.RSDV.GD.ZS,0.657401382768952
TLA,Latin America & the Caribbean (IDA & IBRD countries),2021,GB.XPD.RSDV.GD.ZS,0.617603270264567
TLA,Latin America & the Caribbean (IDA & IBRD countries),2020,GB.XPD.RSDV.GD.ZS,0.647968615418545
TLA,Latin America & the Caribbean (IDA & IBRD countries),2019,GB.XPD.RSDV.GD.ZS,0.627601765260088
TLA,Latin America & the Caribbean (IDA & IBRD countries),2018,GB.XPD.RSDV.GD.ZS,0.640235962347604
TLA,Latin America & the Caribbean (IDA & IBRD countries),2017,GB.XPD.RSDV.GD.ZS,0.651330024451738
TLA,Latin America & the Caribbean (IDA & IBRD countries),2016,GB.XPD.RSDV.GD.ZS,0.694354703019606
TLA,Latin America & the Caribbean (IDA & IBRD countries),2015,GB.XPD.RSDV.GD.ZS,0.741071136453956
TLA,Latin America & the Caribbean (IDA & IBRD countries),2014,GB.XPD.RSDV.GD.ZS,0.757922274757321
TLA,Latin America & the Caribbean (IDA & IBRD countries),2013,GB.XPD.RSDV.GD.ZS,0.720821623162584
TLA,Latin America & the Caribbean (IDA & IBRD countries),2012,GB.XPD.RSDV.GD.ZS,0.683877003969143
TLA,Latin America & the Caribbean (IDA & IBRD countries),2011,GB.XPD.RSDV.GD.ZS,0.713057309586719
TLA,Latin America & the Caribbean (IDA & IBRD countries),2010,GB.XPD.RSDV.GD.ZS,0.734198967308324
TLA,Latin America & the Caribbean (IDA & IBRD countries),2009,GB.XPD.RSDV.GD.ZS,0.699144542842875
TLA,Latin America & the Caribbean (IDA & IBRD countries),2008,GB.XPD.RSDV.GD.ZS,0.668231615752068
TLA,Latin America & the Caribbean (IDA & IBRD countries),2007,GB.XPD.RSDV.GD.ZS,0.622687514800935
TLA,Latin America & the Caribbean (IDA & IBRD countries),2006,GB.XPD.RSDV.GD.ZS,0.58536053179378
TLA,Latin America & the Caribbean (IDA & IBRD countries),2005,GB.XPD.RSDV.GD.ZS,0.584073293124665
LMY,Low & middle income,2023,GB.XPD.RSDV.GD.ZS,1.94660854100118
LMY,Low & middle income,2022,GB.XPD.RSDV.GD.ZS,1.94940550009888
LMY,Low & middle income,2021,GB.XPD.RSDV.GD.ZS,1.84896536423247
LMY,Low & middle income,2020,GB.XPD.RSDV.GD.ZS,1.63624813052416
LMY,Low & middle income,2019,GB.XPD.RSDV.GD.ZS,1.42946991299371
LMY,Low & middle income,2018,GB.XPD.RSDV.GD.ZS,1.43391120594534
LMY,Low & middle income,2017,GB.XPD.RSDV.GD.ZS,1.3466308945359
LMY,Low & middle income,2016,GB.XPD.RSDV.GD.ZS,1.39111979423271
LMY,Low & middle income,2015,GB.XPD.RSDV.GD.ZS,1.35323895626264
LMY,Low & middle income,2014,GB.XPD.RSDV.GD.ZS,1.3398030879602
LMY,Low & middle income,2013,GB.XPD.RSDV.GD.ZS,1.19477569666069
LMY,Low & middle income,2012,GB.XPD.RSDV.GD.ZS,1.2195605341089
LMY,Low & middle income,2011,GB.XPD.RSDV.GD.ZS,1.11193797777656
LMY,Low & middle income,2010,GB.XPD.RSDV.GD.ZS,1.08390858589689
LMY,Low & middle income,2009,GB.XPD.RSDV.GD.ZS,1.00210102110607
LMY,Low & middle income,2008,GB.XPD.RSDV.GD.ZS,0.932516592047564
LMY,Low & middle income,2007,GB.XPD.RSDV.GD.ZS,0.847593553498541
LMY,Low & middle income,2006,GB.XPD.RSDV.GD.ZS,0.842409965995132
LMY,Low & middle income,2005,GB.XPD.RSDV.GD.ZS,0.796415662279293
,Lower middle income,2019,GB.XPD.RSDV.GD.ZS,0.547403081220086
,Lower middle income,2017,GB.XPD.RSDV.GD.ZS,0.583738806545404
,Lower middle income,2011,GB.XPD.RSDV.GD.ZS,0.60643255047049
,Lower middle income,2010,GB.XPD.RSDV.GD.ZS,0.625909837904731
,Lower middle income,2009,GB.XPD.RSDV.GD.ZS,0.644667994788059
,Lower middle income,2007,GB.XPD.RSDV.GD.ZS,0.569858148228751
,Lower middle income,2005,GB.XPD.RSDV.GD.ZS,0.634990975469287
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2021,GB.XPD.RSDV.GD.ZS,1.32887737497567
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2005,GB.XPD.RSDV.GD.ZS,0.723768521489148
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2021,GB.XPD.RSDV.GD.ZS,0.538755837378145
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2019,GB.XPD.RSDV.GD.ZS,0.493250414559265
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2017,GB.XPD.RSDV.GD.ZS,0.493582619748358
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2015,GB.XPD.RSDV.GD.ZS,0.39337321029174
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2009,GB.XPD.RSDV.GD.ZS,0.323783283861287
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2005,GB.XPD.RSDV.GD.ZS,0.399556830861665
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2021,GB.XPD.RSDV.GD.ZS,0.538755837378145
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2019,GB.XPD.RSDV.GD.ZS,0.493250414559265
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2017,GB.XPD.RSDV.GD.ZS,0.493582619748358
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2015,GB.XPD.RSDV.GD.ZS,0.39337321029174
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2009,GB.XPD.RSDV.GD.ZS,0.323503886504332
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2005,GB.XPD.RSDV.GD.ZS,0.399556830861665
MIC,Middle income,2023,GB.XPD.RSDV.GD.ZS,1.95286788905516
MIC,Middle income,2022,GB.XPD.RSDV.GD.ZS,1.95110266746545
MIC,Middle income,2021,GB.XPD.RSDV.GD.ZS,1.85162871790729
MIC,Middle income,2020,GB.XPD.RSDV.GD.ZS,1.63718773615774
MIC,Middle income,2019,GB.XPD.RSDV.GD.ZS,1.43186858175855
MIC,Middle income,2018,GB.XPD.RSDV.GD.ZS,1.43413395493281
MIC,Middle income,2017,GB.XPD.RSDV.GD.ZS,1.35178304718127
MIC,Middle income,2016,GB.XPD.RSDV.GD.ZS,1.39282727750303
MIC,Middle income,2015,GB.XPD.RSDV.GD.ZS,1.35746626069656
MIC,Middle income,2014,GB.XPD.RSDV.GD.ZS,1.34310508196159
MIC,Middle income,2013,GB.XPD.RSDV.GD.ZS,1.19603404780204
MIC,Middle income,2012,GB.XPD.RSDV.GD.ZS,1.2196944641189
MIC,Middle income,2011,GB.XPD.RSDV.GD.ZS,1.11264628762222
MIC,Middle income,2010,GB.XPD.RSDV.GD.ZS,1.0885069817118
MIC,Middle income,2009,GB.XPD.RSDV.GD.ZS,1.00607620070576
MIC,Middle income,2008,GB.XPD.RSDV.GD.ZS,0.936928270016734
MIC,Middle income,2007,GB.XPD.RSDV.GD.ZS,0.852283745800425
MIC,Middle income,2006,GB.XPD.RSDV.GD.ZS,0.845437491030121
MIC,Middle income,2005,GB.XPD.RSDV.GD.ZS,0.803099127284449
NAC,North America,2023,GB.XPD.RSDV.GD.ZS,3.32735501728451
NAC,North America,2022,GB.XPD.RSDV.GD.ZS,3.3569508936103
NAC,North America,2021,GB.XPD.RSDV.GD.ZS,3.34336470006787
NAC,North America,2020,GB.XPD.RSDV.GD.ZS,3.31029130044039
NAC,North America,2019,GB.XPD.RSDV.GD.ZS,3.03819831011577
NAC,North America,2018,GB.XPD.RSDV.GD.ZS,2.89216041080928
NAC,North America,2017,GB.XPD.RSDV.GD.ZS,2.79036479453057
NAC,North America,2016,GB.XPD.RSDV.GD.ZS,2.75352453100094
NAC,North America,2015,GB.XPD.RSDV.GD.ZS,2.68778930567554
NAC,North America,2014,GB.XPD.RSDV.GD.ZS,2.61556360368098
NAC,North America,2013,GB.XPD.RSDV.GD.ZS,2.59749552332333
NAC,North America,2012,GB.XPD.RSDV.GD.ZS,2.58092161099971
NAC,North America,2011,GB.XPD.RSDV.GD.ZS,2.63912442423792
NAC,North America,2010,GB.XPD.RSDV.GD.ZS,2.62714699305689
NAC,North America,2009,GB.XPD.RSDV.GD.ZS,2.71491693311385
NAC,North America,2008,GB.XPD.RSDV.GD.ZS,2.65916060407432
NAC,North America,2007,GB.XPD.RSDV.GD.ZS,2.54858897664181
NAC,North America,2006,GB.XPD.RSDV.GD.ZS,2.49293854653873
NAC,North America,2005,GB.XPD.RSDV.GD.ZS,2.45811888028042
OED,OECD members,2023,GB.XPD.RSDV.GD.ZS,2.93439075279869
OED,OECD members,2022,GB.XPD.RSDV.GD.ZS,2.94231137326631
OED,OECD members,2021,GB.XPD.RSDV.GD.ZS,2.89422761827735
OED,OECD members,2020,GB.XPD.RSDV.GD.ZS,2.91948235220053
OED,OECD members,2019,GB.XPD.RSDV.GD.ZS,2.70936776686714
OED,OECD members,2018,GB.XPD.RSDV.GD.ZS,2.64055443669157
OED,OECD members,2017,GB.XPD.RSDV.GD.ZS,2.53598811696777
OED,OECD members,2016,GB.XPD.RSDV.GD.ZS,2.51043341868186
OED,OECD members,2015,GB.XPD.RSDV.GD.ZS,2.46125133944572
OED,OECD members,2014,GB.XPD.RSDV.GD.ZS,2.43142281914764
OED,OECD members,2013,GB.XPD.RSDV.GD.ZS,2.35398351785893
OED,OECD members,2012,GB.XPD.RSDV.GD.ZS,2.36455974451767
OED,OECD members,2011,GB.XPD.RSDV.GD.ZS,2.34614072315896
OED,OECD members,2010,GB.XPD.RSDV.GD.ZS,2.32126537291714
OED,OECD members,2009,GB.XPD.RSDV.GD.ZS,2.35854567860961
OED,OECD members,2008,GB.XPD.RSDV.GD.ZS,2.28201361754262
OED,OECD members,2007,GB.XPD.RSDV.GD.ZS,2.2025381386414
OED,OECD members,2006,GB.XPD.RSDV.GD.ZS,2.20140113013815
OED,OECD members,2005,GB.XPD.RSDV.GD.ZS,2.17710413315693
OSS,Other small states,2023,GB.XPD.RSDV.GD.ZS,1.36659113608658
OSS,Other small states,2022,GB.XPD.RSDV.GD.ZS,1.37990760466746
OSS,Other small states,2021,GB.XPD.RSDV.GD.ZS,1.42042860813961
OSS,Other small states,2020,GB.XPD.RSDV.GD.ZS,1.35332602739128
OSS,Other small states,2019,GB.XPD.RSDV.GD.ZS,1.20286540759596
OSS,Other small states,2018,GB.XPD.RSDV.GD.ZS,0.99117898805138
OSS,Other small states,2017,GB.XPD.RSDV.GD.ZS,1.04388247617076
OSS,Other small states,2007,GB.XPD.RSDV.GD.ZS,1.21945925192866
OSS,Other small states,2006,GB.XPD.RSDV.GD.ZS,1.31252855578349
OSS,Other small states,2005,GB.XPD.RSDV.GD.ZS,1.11916677655522
PST,Post-demographic dividend,2023,GB.XPD.RSDV.GD.ZS,3.02512839178151
PST,Post-demographic dividend,2022,GB.XPD.RSDV.GD.ZS,3.02511266035915
PST,Post-demographic dividend,2021,GB.XPD.RSDV.GD.ZS,2.97151446683273
PST,Post-demographic dividend,2020,GB.XPD.RSDV.GD.ZS,3.00978778780676
PST,Post-demographic dividend,2019,GB.XPD.RSDV.GD.ZS,2.79305741904112
PST,Post-demographic dividend,2018,GB.XPD.RSDV.GD.ZS,2.73396900584431
PST,Post-demographic dividend,2017,GB.XPD.RSDV.GD.ZS,2.62454254829446
PST,Post-demographic dividend,2016,GB.XPD.RSDV.GD.ZS,2.60341427284485
PST,Post-demographic dividend,2015,GB.XPD.RSDV.GD.ZS,2.55813343457579
PST,Post-demographic dividend,2014,GB.XPD.RSDV.GD.ZS,2.53974740010783
PST,Post-demographic dividend,2013,GB.XPD.RSDV.GD.ZS,2.45544899036706
PST,Post-demographic dividend,2012,GB.XPD.RSDV.GD.ZS,2.46521683370531
PST,Post-demographic dividend,2011,GB.XPD.RSDV.GD.ZS,2.444440037067
PST,Post-demographic dividend,2010,GB.XPD.RSDV.GD.ZS,2.4160634204027
PST,Post-demographic dividend,2009,GB.XPD.RSDV.GD.ZS,2.4458723833045
PST,Post-demographic dividend,2008,GB.XPD.RSDV.GD.ZS,2.37889719617595
PST,Post-demographic dividend,2007,GB.XPD.RSDV.GD.ZS,2.29611504229614
PST,Post-demographic dividend,2006,GB.XPD.RSDV.GD.ZS,2.28354220943801
PST,Post-demographic dividend,2005,GB.XPD.RSDV.GD.ZS,2.25414106105663
SST,Small states,2018,GB.XPD.RSDV.GD.ZS,0.853701889474843
SAS,South Asia,2020,GB.XPD.RSDV.GD.ZS,0.629398082170943
SAS,South Asia,2019,GB.XPD.RSDV.GD.ZS,0.65942
SAS,South Asia,2018,GB.XPD.RSDV.GD.ZS,0.64176002005904
SAS,South Asia,2017,GB.XPD.RSDV.GD.ZS,0.647201451866441
SAS,South Asia,2016,GB.XPD.RSDV.GD.ZS,0.649546154608078
SAS,South Asia,2015,GB.XPD.RSDV.GD.ZS,0.670154902767671
SAS,South Asia,2014,GB.XPD.RSDV.GD.ZS,0.678025269824795
SAS,South Asia,2013,GB.XPD.RSDV.GD.ZS,0.682172287887328
SAS,South Asia,2012,GB.XPD.RSDV.GD.ZS,0.74399
SAS,South Asia,2011,GB.XPD.RSDV.GD.ZS,0.75502
SAS,South Asia,2010,GB.XPD.RSDV.GD.ZS,0.762064289662439
SAS,South Asia,2009,GB.XPD.RSDV.GD.ZS,0.827694335291312
SAS,South Asia,2008,GB.XPD.RSDV.GD.ZS,0.826499370275791
SAS,South Asia,2007,GB.XPD.RSDV.GD.ZS,0.80507
SAS,South Asia,2006,GB.XPD.RSDV.GD.ZS,0.78632736913797
SAS,South Asia,2005,GB.XPD.RSDV.GD.ZS,0.82411
TSA,South Asia (IDA & IBRD),2020,GB.XPD.RSDV.GD.ZS,0.629398082170943
TSA,South Asia (IDA & IBRD),2019,GB.XPD.RSDV.GD.ZS,0.65942
TSA,South Asia (IDA & IBRD),2018,GB.XPD.RSDV.GD.ZS,0.64176002005904
TSA,South Asia (IDA & IBRD),2017,GB.XPD.RSDV.GD.ZS,0.647201451866441
TSA,South Asia (IDA & IBRD),2016,GB.XPD.RSDV.GD.ZS,0.649546154608078
TSA,South Asia (IDA & IBRD),2015,GB.XPD.RSDV.GD.ZS,0.670154902767671
TSA,South Asia (IDA & IBRD),2014,GB.XPD.RSDV.GD.ZS,0.678025269824795
TSA,South Asia (IDA & IBRD),2013,GB.XPD.RSDV.GD.ZS,0.682172287887328
TSA,South Asia (IDA & IBRD),2012,GB.XPD.RSDV.GD.ZS,0.74399
TSA,South Asia (IDA & IBRD),2011,GB.XPD.RSDV.GD.ZS,0.75502
TSA,South Asia (IDA & IBRD),2010,GB.XPD.RSDV.GD.ZS,0.762064289662439
TSA,South Asia (IDA & IBRD),2009,GB.XPD.RSDV.GD.ZS,0.827694335291312
TSA,South Asia (IDA & IBRD),2008,GB.XPD.RSDV.GD.ZS,0.826499370275792
TSA,South Asia (IDA & IBRD),2007,GB.XPD.RSDV.GD.ZS,0.80507
TSA,South Asia (IDA & IBRD),2006,GB.XPD.RSDV.GD.ZS,0.78632736913797
TSA,South Asia (IDA & IBRD),2005,GB.XPD.RSDV.GD.ZS,0.82411
SSF,Sub-Saharan Africa,2007,GB.XPD.RSDV.GD.ZS,0.442468713514599
SSA,Sub-Saharan Africa (excluding high income),2007,GB.XPD.RSDV.GD.ZS,0.442468713514599
TSS,Sub-Saharan Africa (IDA & IBRD countries),2007,GB.XPD.RSDV.GD.ZS,0.442468713514599
,Upper middle income,2023,GB.XPD.RSDV.GD.ZS,2.00770643673343
,Upper middle income,2022,GB.XPD.RSDV.GD.ZS,1.98875081975164
,Upper middle income,2021,GB.XPD.RSDV.GD.ZS,1.90425559778497
,Upper middle income,2020,GB.XPD.RSDV.GD.ZS,1.77593057997441
,Upper middle income,2019,GB.XPD.RSDV.GD.ZS,1.59658562157875
,Upper middle income,2018,GB.XPD.RSDV.GD.ZS,1.54528453023653
,Upper middle income,2017,GB.XPD.RSDV.GD.ZS,1.47566979445011
,Upper middle income,2016,GB.XPD.RSDV.GD.ZS,1.50912401852283
,Upper middle income,2015,GB.XPD.RSDV.GD.ZS,1.47254913257101
,Upper middle income,2014,GB.XPD.RSDV.GD.ZS,1.44558537731462
,Upper middle income,2013,GB.XPD.RSDV.GD.ZS,1.28448424004828
,Upper middle income,2012,GB.XPD.RSDV.GD.ZS,1.31359741622615
,Upper middle income,2011,GB.XPD.RSDV.GD.ZS,1.19980175988041
,Upper middle income,2010,GB.XPD.RSDV.GD.ZS,1.18332547430808
,Upper middle income,2009,GB.XPD.RSDV.GD.ZS,1.07335622778343
,Upper middle income,2008,GB.XPD.RSDV.GD.ZS,0.982482310738092
,Upper middle income,2007,GB.XPD.RSDV.GD.ZS,0.923283072508603
,Upper middle income,2006,GB.XPD.RSDV.GD.ZS,0.878447790171953
,Upper middle income,2005,GB.XPD.RSDV.GD.ZS,0.837010491445823
WLD,World,2023,GB.XPD.RSDV.GD.ZS,2.59737836465431
WLD,World,2022,GB.XPD.RSDV.GD.ZS,2.5711591602204
WLD,World,2021,GB.XPD.RSDV.GD.ZS,2.5227995854217
WLD,World,2020,GB.XPD.RSDV.GD.ZS,2.45606936077903
WLD,World,2019,GB.XPD.RSDV.GD.ZS,2.26339308318271
WLD,World,2018,GB.XPD.RSDV.GD.ZS,2.21817463707231
WLD,World,2017,GB.XPD.RSDV.GD.ZS,2.14199917077902
WLD,World,2016,GB.XPD.RSDV.GD.ZS,2.14865606825884
WLD,World,2015,GB.XPD.RSDV.GD.ZS,2.10431830423067
WLD,World,2014,GB.XPD.RSDV.GD.ZS,2.08659703677765
WLD,World,2013,GB.XPD.RSDV.GD.ZS,1.975191691907
WLD,World,2012,GB.XPD.RSDV.GD.ZS,2.01288483345794
WLD,World,2011,GB.XPD.RSDV.GD.ZS,1.98165761122278
WLD,World,2010,GB.XPD.RSDV.GD.ZS,1.99889242984883
WLD,World,2009,GB.XPD.RSDV.GD.ZS,2.01385351337703
WLD,World,2008,GB.XPD.RSDV.GD.ZS,1.97782056990498
WLD,World,2007,GB.XPD.RSDV.GD.ZS,1.92478790620051
WLD,World,2006,GB.XPD.RSDV.GD.ZS,1.95948046250741
WLD,World,2005,GB.XPD.RSDV.GD.ZS,1.94742294314691
ALB,Albania,2022,GB.XPD.RSDV.GD.ZS,0.19997
ALB,Albania,2021,GB.XPD.RSDV.GD.ZS,0.18998
ALB,Albania,2008,GB.XPD.RSDV.GD.ZS,0.14973
ALB,Albania,2007,GB.XPD.RSDV.GD.ZS,0.08411
DZA,Algeria,2024,GB.XPD.RSDV.GD.ZS,0.44395
DZA,Algeria,2023,GB.XPD.RSDV.GD.ZS,0.37787
DZA,Algeria,2017,GB.XPD.RSDV.GD.ZS,0.47865
DZA,Algeria,2005,GB.XPD.RSDV.GD.ZS,0.06367
ASM,American Samoa,2006,GB.XPD.RSDV.GD.ZS,0.39552
ASM,American Samoa,2005,GB.XPD.RSDV.GD.ZS,0.36692
AND,Andorra,2022,GB.XPD.RSDV.GD.ZS,0.15818
AGO,Angola,2016,GB.XPD.RSDV.GD.ZS,0.03229
ARG,Argentina,2023,GB.XPD.RSDV.GD.ZS,0.60111
ARG,Argentina,2022,GB.XPD.RSDV.GD.ZS,0.54951
ARG,Argentina,2021,GB.XPD.RSDV.GD.ZS,0.5236
ARG,Argentina,2020,GB.XPD.RSDV.GD.ZS,0.54126
ARG,Argentina,2019,GB.XPD.RSDV.GD.ZS,0.47813
ARG,Argentina,2018,GB.XPD.RSDV.GD.ZS,0.4883
ARG,Argentina,2017,GB.XPD.RSDV.GD.ZS,0.55632
ARG,Argentina,2016,GB.XPD.RSDV.GD.ZS,0.55815
ARG,Argentina,2015,GB.XPD.RSDV.GD.ZS,0.62262
ARG,Argentina,2014,GB.XPD.RSDV.GD.ZS,0.59396
ARG,Argentina,2013,GB.XPD.RSDV.GD.ZS,0.61849
ARG,Argentina,2012,GB.XPD.RSDV.GD.ZS,0.63491
ARG,Argentina,2011,GB.XPD.RSDV.GD.ZS,0.56597
ARG,Argentina,2010,GB.XPD.RSDV.GD.ZS,0.56104
ARG,Argentina,2009,GB.XPD.RSDV.GD.ZS,0.58398
ARG,Argentina,2008,GB.XPD.RSDV.GD.ZS,0.47055
ARG,Argentina,2007,GB.XPD.RSDV.GD.ZS,0.46007
ARG,Argentina,2006,GB.XPD.RSDV.GD.ZS,0.45216
ARG,Argentina,2005,GB.XPD.RSDV.GD.ZS,0.42075
ARM,Armenia,2024,GB.XPD.RSDV.GD.ZS,0.2861
ARM,Armenia,2023,GB.XPD.RSDV.GD.ZS,0.1821
ARM,Armenia,2022,GB.XPD.RSDV.GD.ZS,0.20955
ARM,Armenia,2021,GB.XPD.RSDV.GD.ZS,0.20557
ARM,Armenia,2020,GB.XPD.RSDV.GD.ZS,0.2092
ARM,Armenia,2019,GB.XPD.RSDV.GD.ZS,0.17854
ARM,Armenia,2018,GB.XPD.RSDV.GD.ZS,0.18876
ARM,Armenia,2017,GB.XPD.RSDV.GD.ZS,0.22788
ARM,Armenia,2016,GB.XPD.RSDV.GD.ZS,0.23305
ARM,Armenia,2015,GB.XPD.RSDV.GD.ZS,0.25002
ARM,Armenia,2014,GB.XPD.RSDV.GD.ZS,0.24151
ARM,Armenia,2013,GB.XPD.RSDV.GD.ZS,0.22216
ARM,Armenia,2012,GB.XPD.RSDV.GD.ZS,0.23853
ARM,Armenia,2011,GB.XPD.RSDV.GD.ZS,0.27014
ARM,Armenia,2010,GB.XPD.RSDV.GD.ZS,0.24139
ARM,Armenia,2009,GB.XPD.RSDV.GD.ZS,0.29093
ARM,Armenia,2008,GB.XPD.RSDV.GD.ZS,0.22438
ARM,Armenia,2007,GB.XPD.RSDV.GD.ZS,0.21107
ARM,Armenia,2006,GB.XPD.RSDV.GD.ZS,0.24057
ARM,Armenia,2005,GB.XPD.RSDV.GD.ZS,0.25761
AUS,Australia,2021,GB.XPD.RSDV.GD.ZS,1.85783
AUS,Australia,2019,GB.XPD.RSDV.GD.ZS,1.82826
AUS,Australia,2017,GB.XPD.RSDV.GD.ZS,1.88102
AUS,Australia,2015,GB.XPD.RSDV.GD.ZS,1.91969
AUS,Australia,2013,GB.XPD.RSDV.GD.ZS,2.17733
AUS,Australia,2011,GB.XPD.RSDV.GD.ZS,2.23459
AUS,Australia,2010,GB.XPD.RSDV.GD.ZS,2.3702
AUS,Australia,2008,GB.XPD.RSDV.GD.ZS,2.39898
AUS,Australia,2006,GB.XPD.RSDV.GD.ZS,2.17862
AUT,Austria,2023,GB.XPD.RSDV.GD.ZS,3.25517
AUT,Austria,2022,GB.XPD.RSDV.GD.ZS,3.17775
AUT,Austria,2021,GB.XPD.RSDV.GD.ZS,3.25565
AUT,Austria,2020,GB.XPD.RSDV.GD.ZS,3.20758
AUT,Austria,2019,GB.XPD.RSDV.GD.ZS,3.14405
AUT,Austria,2018,GB.XPD.RSDV.GD.ZS,3.10828
AUT,Austria,2017,GB.XPD.RSDV.GD.ZS,3.07376
AUT,Austria,2016,GB.XPD.RSDV.GD.ZS,3.13356
AUT,Austria,2015,GB.XPD.RSDV.GD.ZS,3.06917
AUT,Austria,2014,GB.XPD.RSDV.GD.ZS,3.11263
AUT,Austria,2013,GB.XPD.RSDV.GD.ZS,2.97993
AUT,Austria,2012,GB.XPD.RSDV.GD.ZS,2.93372
AUT,Austria,2011,GB.XPD.RSDV.GD.ZS,2.68567
AUT,Austria,2010,GB.XPD.RSDV.GD.ZS,2.74321
AUT,Austria,2009,GB.XPD.RSDV.GD.ZS,2.61279
AUT,Austria,2008,GB.XPD.RSDV.GD.ZS,2.58632
AUT,Austria,2007,GB.XPD.RSDV.GD.ZS,2.4336
AUT,Austria,2006,GB.XPD.RSDV.GD.ZS,2.376
AUT,Austria,2005,GB.XPD.RSDV.GD.ZS,2.38942
AZE,Azerbaijan,2024,GB.XPD.RSDV.GD.ZS,0.20778
AZE,Azerbaijan,2023,GB.XPD.RSDV.GD.ZS,0.1816
AZE,Azerbaijan,2022,GB.XPD.RSDV.GD.ZS,0.1513
AZE,Azerbaijan,2021,GB.XPD.RSDV.GD.ZS,0.20836
AZE,Azerbaijan,2020,GB.XPD.RSDV.GD.ZS,0.2239
AZE,Azerbaijan,2019,GB.XPD.RSDV.GD.ZS,0.20013
AZE,Azerbaijan,2018,GB.XPD.RSDV.GD.ZS,0.18416
AZE,Azerbaijan,2017,GB.XPD.RSDV.GD.ZS,0.18468
AZE,Azerbaijan,2016,GB.XPD.RSDV.GD.ZS,0.20637
AZE,Azerbaijan,2015,GB.XPD.RSDV.GD.ZS,0.22232
AZE,Azerbaijan,2014,GB.XPD.RSDV.GD.ZS,0.20978
AZE,Azerbaijan,2013,GB.XPD.RSDV.GD.ZS,0.20969
AZE,Azerbaijan,2012,GB.XPD.RSDV.GD.ZS,0.21427
AZE,Azerbaijan,2011,GB.XPD.RSDV.GD.ZS,0.21084
AZE,Azerbaijan,2010,GB.XPD.RSDV.GD.ZS,0.21848
AZE,Azerbaijan,2009,GB.XPD.RSDV.GD.ZS,0.24976
AZE,Azerbaijan,2008,GB.XPD.RSDV.GD.ZS,0.16554
AZE,Azerbaijan,2007,GB.XPD.RSDV.GD.ZS,0.17006
AZE,Azerbaijan,2006,GB.XPD.RSDV.GD.ZS,0.17165
AZE,Azerbaijan,2005,GB.XPD.RSDV.GD.ZS,0.21994
BHR,Bahrain,2024,GB.XPD.RSDV.GD.ZS,0.19327
BHR,Bahrain,2014,GB.XPD.RSDV.GD.ZS,0.09713
BLR,Belarus,2024,GB.XPD.RSDV.GD.ZS,0.5872
BLR,Belarus,2023,GB.XPD.RSDV.GD.ZS,0.57348
BLR,Belarus,2022,GB.XPD.RSDV.GD.ZS,0.47477
BLR,Belarus,2021,GB.XPD.RSDV.GD.ZS,0.45981
BLR,Belarus,2020,GB.XPD.RSDV.GD.ZS,0.53901
BLR,Belarus,2019,GB.XPD.RSDV.GD.ZS,0.57733
BLR,Belarus,2018,GB.XPD.RSDV.GD.ZS,0.60443
BLR,Belarus,2017,GB.XPD.RSDV.GD.ZS,0.58411
BLR,Belarus,2016,GB.XPD.RSDV.GD.ZS,0.50063
BLR,Belarus,2015,GB.XPD.RSDV.GD.ZS,0.49999
BLR,Belarus,2014,GB.XPD.RSDV.GD.ZS,0.50548
BLR,Belarus,2013,GB.XPD.RSDV.GD.ZS,0.65191
BLR,Belarus,2012,GB.XPD.RSDV.GD.ZS,0.64603
BLR,Belarus,2011,GB.XPD.RSDV.GD.ZS,0.6776
BLR,Belarus,2010,GB.XPD.RSDV.GD.ZS,0.66913
BLR,Belarus,2009,GB.XPD.RSDV.GD.ZS,0.62167
BLR,Belarus,2008,GB.XPD.RSDV.GD.ZS,0.74147
BLR,Belarus,2007,GB.XPD.RSDV.GD.ZS,0.96203
BLR,Belarus,2006,GB.XPD.RSDV.GD.ZS,0.66065
BLR,Belarus,2005,GB.XPD.RSDV.GD.ZS,0.67852
BEL,Belgium,2023,GB.XPD.RSDV.GD.ZS,3.27235
BEL,Belgium,2022,GB.XPD.RSDV.GD.ZS,3.19592
BEL,Belgium,2021,GB.XPD.RSDV.GD.ZS,3.40589
BEL,Belgium,2020,GB.XPD.RSDV.GD.ZS,3.36823
